Number1,Number2,Number3,Total Sum
36.82571229204236,767.0013775143034,707.1452185779461,1510.9723083842919
205.4441413547897,424.28036375506315,833.7334588038752,1463.457963913728
251.02152716442308,1202.6047199652578,1181.4127311754073,2635.038978305088
62.018504452518115,799.7214803725983,,861.7399848251164
536.4647978709835,,607.6574415536996,1144.1222394246831
789.4467281169095,1604.2511058035793,1371.450540790026,3765.148374710515
543.0705744860808,866.2235083008707,956.339618567357,2365.6337013543084
629.8402209543945,656.5875169760324,,1286.4277379304267
971.6518707621335,1433.1382272356755,1336.741324313065,3741.531422310874
972.164597806259,1784.6846995582468,1342.7117001575589,4099.560997522065
76.21930703049485,,337.41116652140073,413.6304735518956
364.13142939524244,,1332.627244467862,1696.7586738631044
954.1092651474563,1689.6009948324402,1185.530780641651,3829.2410406215477
964.5952897648131,1616.5015453648516,1157.0646032477089,3738.1614383773735
113.0778897374288,302.7710199556949,756.297575982107,1172.1464856752307
123.38150063346596,682.7149961905006,401.10411331545873,1207.2006101394254
336.72947912214545,713.2620154789153,890.7685691653063,1940.760063766367
69.10583332834779,938.6341706762379,753.7328428347884,1761.4728468393741
691.8945255627762,1691.2456424539782,1378.9014347676446,3762.041602784399
355.5379369849518,411.61940503405714,715.1464134735759,1482.3037554925847
,,,0
171.95397570229864,782.0079602701122,664.6379576053143,1618.5998935777252
501.04065057059563,747.1129293413973,1347.565414874116,2595.718994786109
888.2112378159254,925.4754732563468,1043.077763298401,2856.7644743706733
510.1492385145576,513.4696470236498,570.4387810067469,1594.0576665449544
367.27326420772494,412.16161018349084,656.676179165801,1436.111053557017
824.2029791970965,932.2810477546552,1450.6817600760257,3207.1657870277777
396.8788592186773,926.8590102361361,416.7578998518915,1740.495769306705
742.427610254651,1159.9257878335302,1703.8098673661993,
103.1546695479328,750.0604418703272,348.79211918349415,1202.0072306017541
,,,0
456.56259102855523,1303.7541058091208,1307.6368340112328,3067.953530848909
929.4713571048022,,1505.0258715095956,2434.497228614398
193.9644916815858,818.0084680396367,470.86125271445326,1482.8342124356757
726.2543685799562,,,726.2543685799562
434.6574377101162,,737.1131519493554,1171.7705896594716
698.8258539129679,1233.2310526395577,1055.341706275351,2987.3986128278766
741.4033399797893,1338.2460638962484,,2079.6494038760375
680.0186382120321,764.3233428685141,1223.316700917067,2667.6586819976133
,,,0
109.31786113228723,878.8304816929455,255.5776059250053,1243.7259487502379
502.35804171469624,963.3347234222304,1314.7685112189533,
399.0836322963122,612.1666757748164,1052.4139316041312,2063.66423967526
32.95508792515071,,651.7828834698911,684.7379713950418
945.2295146733816,1186.275258151947,1162.3925221723807,3293.897294997709
369.28567719016667,601.2667918793317,,970.5524690694983
796.1037453909446,955.5648355828895,1748.0898094398035,3499.7583904136377
670.302044245724,1593.7622697224294,706.4999462429137,
149.10323546216338,,768.495162584165,917.5983980463284
398.4387321983395,1300.5400324347256,1126.6907621881705,2825.6695268212356
988.3118922090423,1525.1942979759128,1840.9781902674526,4354.484380452408
709.6109095651462,1128.4333232809367,1528.539880454207,3366.58411330029
232.69657363606117,833.2128109665371,1201.5032013744135,
754.3717309051779,1139.0593757089534,1451.46267216553,3344.8937787796613
561.4642411658734,1456.5520958216243,864.2653826803419,2882.2817196678398
1.6990916367269726,255.69165771208222,12.969981713852176,270.3607310626614
416.22497539907596,468.012950202088,643.0536178824784,1527.2915434836423
41.93206669957778,,,41.93206669957778
432.8513885875823,821.4370460786113,1416.9207540594061,2671.2091887255997
,,,0
535.0067201731887,,1465.9720689069945,2000.978789080183
,,,0
513.4419075057652,836.3877793833524,1173.4436216221668,2523.2733085112845
897.7910132034409,1366.8007578784955,1511.4070554408727,3775.998826522809
93.72974519928728,761.567057955506,345.7027185438963,1200.9995216986897
272.60716125986556,815.4635231982418,,1088.0706844581073
542.9942083577291,1079.18070515281,695.0447683996142,2317.2196819101537
21.04007877600639,451.08930411042274,521.74513867416,993.8745215605891
493.0137896546908,,1190.1381702710437,1683.1519599257344
952.4703586778797,,1556.1497995589332,2508.620158236813
263.88904089047674,836.0837860075635,927.1946830132225,2027.1675099112626
,,,0
592.2291362423692,1422.6767487568654,1356.3662605300597,3371.2721455292944
959.9308952856733,1265.5803574459794,1416.29544096074,
,,,0
919.4975336921592,1201.3054361033949,1055.3037926670486,3176.1067624626025
642.5987423926613,1619.5185187437223,1340.6598497318612,3602.7771108682446
775.206516037463,1334.0725988028,1415.7661364815017,3525.0452513217647
505.3828663661443,,528.5167509496739,1033.8996173158182
200.20055790254779,849.7375163573249,986.3072038478837,2036.2452781077563
542.6810452916608,892.9242726406657,,1435.6053179323264
47.9663030661495,142.86337266008,900.9188372856075,1091.748513011837
254.51914391290128,1125.468183542516,1210.6282786429238,2590.6156060983412
547.8670899634809,558.3748245610495,1330.9862375996058,2437.228152124136
445.515873475007,667.6546924092437,556.1745340178777,1669.3450999021284
192.74117468711268,441.7312904848162,975.0474586303101,1609.519923802239
798.3044831974221,1418.3889271574271,1217.6770952397997,3434.370505594649
202.18366159833494,1084.6649255114116,1170.7562571430487,2457.6048442527954
577.9806650903332,1530.941656040703,604.5962178657912,2713.5185389968274
404.04518514186833,449.9271501400209,1168.3991495104851,2022.3714847923743
4.842611558709502,871.0931757099557,901.6913444164312,1777.6271316850964
439.47134423345034,685.6071762356847,503.18247122733476,
797.5240982528043,1383.2847674546601,,2180.8088657074645
603.6822246574101,,1257.3997313854636,1861.0819560428736
197.17607051562223,1124.1638716763323,716.3969065856598,2037.7368487776143
755.1236319463015,784.1212665151897,1697.170165578637,3236.415064040128
289.72500660603924,1035.3737174469136,503.81125512286326,1828.909979175816
950.193646001245,,1862.4119778834952,2812.6056238847405
466.3521630421206,1195.9187500456471,809.1463023306801,2471.417215418448
150.63022345557218,694.3477388356265,793.1902552957638,1638.1682175869626
885.4120112242878,1088.0944894204774,1871.632925893628,3845.1394265383933
528.0526275174299,754.5256472011597,944.3670254229776,2226.9453001415673
405.2141419520321,,1059.0039903704164,1464.2181323224486
,,,0
587.5720129096557,1189.4540840342097,803.3910427918837,2580.417139735749
191.00217185054518,421.34736451173796,382.8870401218828,
462.28542806838345,1238.8493777838128,1350.092152507233,3051.2269583594293
,,,0
20.856391869915047,179.53003933315907,437.38653105552146,637.7729622585956
459.93280936302875,,887.9997277185923,1347.9325370816211
313.6176215104807,474.11583710492744,1187.2056440971764,1974.9391027125846
495.9767257992191,1453.287307827565,643.931649224667,2593.1956828514512
635.5256381242026,891.5978492928256,665.4072475775899,2192.530734994618
72.5811505031566,209.00400972377506,264.14979022916276,545.7349504560945
536.2088976442355,,1102.8744751796412,1639.0833728238767
863.5054090047356,1834.2254377569107,1297.7444816559364,3995.4753284175827
396.80464386746246,1046.4286344694763,449.7873342593297,1893.0206125962684
986.7069509922,1932.8186330931956,,2919.5255840853956
731.397647953197,1240.9655853993684,1386.6136339383033,
787.8249366158896,820.6326119934943,859.2957283016127,2467.7532769109966
363.71901993668934,939.1678648123143,1204.4564703711071,2507.3433551201106
42.39806051230457,952.4817290722174,137.57888372129412,1132.458673305816
575.3243783944037,722.7416904684328,754.6272622844151,2052.6933311472517
423.5281031806863,,1361.9036335279732,1785.4317367086594
576.8331163178875,1508.0507074413672,1288.8300000929826,3373.7138238522375
566.1807782978069,1261.711664958288,913.6229212701677,2741.5153645262626
464.39353174128655,1247.5974528421193,1337.8387548224644,3049.82973940587
232.007905430086,410.4569774816964,757.1688829733869,
210.75517680217928,631.7317060709807,637.4979502418005,1479.9848331149606
85.65386393387068,161.0851583147981,220.52184654756036,467.26086879622915
661.5640360301704,1530.5503102654832,899.0559589149603,
201.30503120272047,318.74203387103796,687.1275607402335,1207.174625813992
548.7596800663104,1056.218231628485,664.9991761622437,2269.977087857039
997.0464385447824,,1772.4373198214948,2769.4837583662775
224.07589436789598,248.64477061250432,269.1296506602472,741.8503156406475
743.9149711845969,1605.9387867834125,1417.7104155242755,3767.5641734922847
,,,0
354.16789136343453,667.4705382888329,,1021.6384296522674
,,,0
752.4122108471871,1123.2148316761975,1384.3072498896413,3259.934292413026
685.9364288866427,1010.6045763470249,1060.3870547986512,2756.928060032319
11.53727975364241,,714.6664832832545,726.2037630368969
757.7583195299354,1245.6527705648477,1120.1910755493832,3123.6021656441662
442.7373247527474,1140.138276853979,638.4598555933768,2221.335457200103
151.18403873852026,878.6843940092724,604.1126342168332,1633.9810669646258
629.8077118098523,1619.0547918517457,814.7981128643077,3063.6606165259054
418.3451712648388,819.9883288162998,1352.0845927126406,2590.418092793779
128.81820194046344,301.985140430108,592.5264954909048,1023.3298378614763
833.4739656442108,1047.5856306057688,1043.0555785403035,2924.115174790283
456.18634513606355,961.98676378511,1131.8464519145264,2550.0195608357
178.5868814896723,332.1834883203,744.2556014277916,
682.3152956185503,1079.436239619504,1248.3614170403712,3010.1129522784254
701.8665905500683,1325.5495976290103,933.5061191756187,2960.9223073546973
4.076406963194643,45.12848664623064,255.11242210778641,304.3173157172117
715.3937694636269,1503.4822462854795,1062.8061972360415,3281.682212985148
331.4367584769877,1193.635429319939,1289.499463203438,2814.5716510003645
897.9971795120425,,921.5702488126748,1819.5674283247172
400.7986708614017,1233.0920133051588,719.1333752494653,2353.024059416026
12.652281715687081,367.84511311624937,,380.49739483193645
160.87399818482112,685.1428047763177,1034.3806260677409,
212.4501461638513,842.4496598069516,499.20399504561277,1554.1038010164157
581.3391933049056,1303.5653777527787,1362.6734253310794,3247.5779963887635
899.7905810408201,1403.3165022002138,,2303.107083241034
386.0440241358122,409.8371866557848,460.39437462286617,1256.2755854144632
536.1776857135117,1137.8823692952728,859.8965961543431,2533.9566511631274
624.0910926446226,1121.4904902524663,914.7524296567606,2660.3340125538493
271.6951891660167,,816.9930214051395,1088.688210571156
715.9038588072524,1575.6607782231001,938.9767859201074,3230.54142295046
803.7974065763557,1719.517550949985,1738.0433842085622,4261.358341734903
301.85653908197673,382.51177056964707,363.7836068220975,1048.1519164737213
726.3271462187543,931.276227417989,,1657.6033736367433
833.849223382341,1260.792978741379,1411.0503716687465,3505.6925737924666
564.70119533798,1061.6445119935588,1370.6320529644602,2996.977760295999
572.2794570541057,,575.7892508352951,1148.0687078894007
389.00353314709344,431.69357673488713,1192.953295797161,2013.6504056791416
,,,
233.58860282937877,303.84674229670304,,537.4353451260818
235.54294719050984,1213.9778459098507,,1449.5207931003606
324.3940262763441,706.1868746622963,,1030.5809009386403
979.361048646232,,1520.400519433824,2499.761568080056
998.2924323524873,1437.5240801338803,1598.928335716825,4034.7448482031923
,,,0
617.284046023701,1586.868018104395,1417.0588809756887,
159.79146733880626,205.9160629082303,213.7325264952945,579.4400567423311
155.9480718913363,,818.6263643376025,974.5744362289388
378.01385754082656,845.1238899302132,1172.3218683962273,2395.459615867267
995.8264343168736,,1395.9499557018812,2391.7763900187547
721.8076047306569,1435.327347360405,1349.3301844073417,3506.4651364984034
579.9365721562992,1410.1593797612295,816.5039168578697,2806.5998687753986
654.705410520814,1629.7722503013765,1074.78077385835,3359.2584346805406
124.38350109912923,202.9739640801501,175.3205076368337,502.677972816113
478.0914687759658,1227.081381645016,977.6801837526591,2682.853034173641
751.1478890599703,1201.9456811490493,1298.0121643397504,3251.1057345487698
124.95002866161842,804.79610337993,324.71196229068704,1254.4580943322353
774.3932444262504,1271.46120000969,926.2567351065388,2972.111179542479
134.30628253141606,786.807345254759,,921.113627786175
980.7624632784555,1691.2699873233614,1887.7274012769449,4559.759851878762
739.2038183198538,1072.9031151572826,1529.8933390614557,3342.000272538592
125.63432001481647,562.4705891067803,344.9829077078092,1033.087816829406
548.0388871209979,625.8994927277421,1114.0419346376343,2287.9803144863745
,,,0
559.7235779179008,1551.714570036657,1054.9216400633957,3166.3597880179536
336.55351587167127,1017.3961954131429,1147.4414339108075,2501.391145195622
748.2702546203801,897.0599091674076,1384.6092334598047,3029.9393972475923
213.60554863445185,1015.1759403955814,1051.5070076165714,2280.2884966466045
555.2580072699617,1532.0465748704812,1037.36346268121,3124.668044821653
480.4857258040221,,562.2967278099032,1042.7824536139253
782.4638943643101,1702.7126755077306,1065.691019892702,3550.8675897647427
334.2454890899815,716.5767825956559,742.7489289288822,1793.5712006145195
530.4607495155625,1015.3620331809707,647.7987732953363,2193.6215559918696
880.7470766656643,1251.6778064340476,1097.284947779199,
462.409081501683,605.4364413030327,851.6491881267931,1919.4947109315087
8.796415657522477,155.86038146163685,,164.65679711915934
861.1878475317857,,1376.2287176100376,2237.4165651418234
243.31894399401332,691.2952447881546,346.817974311042,1281.43216309321
773.8763576283692,1268.4822040770653,1669.8519219816967,3712.2104836871313
720.0710401787309,1475.3709018585791,,2195.44194203731
406.0875318767525,1307.146601143314,1157.4610941217627,
582.3084814699749,917.7390252940761,1036.6622490275588,2536.70975579161
877.2286848411236,1743.8330697914905,911.2791564416301,3532.340911074244
791.5184118376623,1469.102406594649,1365.1698831602066,3625.790701592518
896.0456329908877,1665.1662943597796,1221.6163692248047,3782.828296575472
673.0098957452334,1361.7785500846253,,2034.7884458298586
263.4804406349172,777.2549287493162,272.9450813536573,
,,,0
209.77507999084943,623.0551992090909,794.7886598962928,1627.6189390962331
194.82419774490057,353.2432766476876,872.4574232431714,1420.5248976357595
53.07664066511237,351.98370459153654,664.4028319411226,1069.4631771977715
482.6014957964978,1137.8171298431985,1478.413759456921,3098.832385096617
,,,0
19.3988015422512,189.1292414575236,622.4374649485001,830.9655079482749
291.1301501734027,567.1870357868887,1248.845091820442,2107.1622777807333
262.98572267511514,1090.2163279226634,484.58673585520626,1837.7887864529848
540.3677662276855,1535.4756850936706,1152.2904829168056,3228.1339342381616
768.3478257136335,993.9105740872612,1283.3889452495896,3045.6473450504845
467.33388647183114,1218.2404884467846,,1685.5743749186158
787.1121167016569,904.6105822485267,,1691.7226989501837
188.96588213153174,812.8281207739951,192.35531395618725,1194.1493168617142
5.839176471517705,30.255980538033462,992.4433591948109,1028.5385162043622
328.0230660132997,1144.721025877159,1137.9125426955902,
928.5585544434986,963.7637575714061,1206.9019508113483,3099.224262826253
536.1242631260242,1505.6448275091968,916.103665799453,2957.872756434674
115.2667828672794,,474.0033226215592,589.2701054888387
815.8385637676021,1291.1761771635495,927.0963369884463,3034.111077919598
233.1992840311094,355.38487056561837,1181.5375749958955,1770.1217295926233
514.0931188044779,890.9550943608756,993.8493019169341,2398.8975150822876
919.9084613226497,1453.8270136700125,1437.274681552973,3811.0101565456353
119.93172510972236,552.4885365698123,398.0058207999211,1070.4260824794558
89.06501081474248,839.2003997826495,977.9031807308412,
633.7280232866844,1019.7659426048108,926.4327049758319,2579.926670867327
261.80907754929314,308.22720004827346,562.426333625986,1132.4626112235526
687.6719188090937,1680.6271394835433,1052.6105888959662,
367.12518507762684,420.5779778023638,1080.6977971136612,
,,,0
504.4860569061619,1331.975580110469,,
984.4526884340777,1807.3332821676272,1680.0838800122697,4471.869850613974
202.90654295031857,750.7108966084272,,953.6174395587458
407.9316151517036,1264.9655705063303,,1672.897185658034
52.757255371930206,581.9891196745045,303.67065585458977,938.4170309010245
884.866700245176,966.6437306338573,1639.282855675403,3490.7932865544362
508.8044570154378,561.2739444080497,1347.21347271786,2417.2918741413473
294.6179935207358,469.3173865293576,514.0221393018884,1277.9575193519818
,,,0
330.2047375638464,537.7067239964301,1274.46364782477,2142.3751093850465
869.580397967183,1634.052093040335,1483.7358419714212,3987.368332978939
619.2434771203058,1065.051896886031,1271.310402769424,2955.6057767757607
39.70824265934071,571.6542271999203,,611.3624698592611
294.6469430435823,615.5401719576091,531.5897468840476,1441.776861885239
865.9983967750153,931.6514226117939,1191.4027703061072,
224.84025848817987,,1108.6542341462887,1333.4944926344685
543.6734738344942,1185.902625036304,,1729.5760988707982
796.8045742651897,1661.5165435286817,1632.089869445234,4090.4109872391055
105.06975813984336,128.08438505192197,1069.4147408550994,1302.5688840468647
683.3463528097285,1386.989558533955,1446.7364587441427,3517.072370087826
510.4695302378017,1013.8605200447864,1163.1216760369302,2687.4517263195185
,,,0
940.5161871157059,1143.8149223379519,1348.5064812067549,3432.8375906604124
,,,0
24.922758636530617,973.613726567001,461.9587642543137,1460.4952494578454
205.64470648268562,,837.1021390395473,1042.746845522233
306.94658951338374,1098.1720479540427,581.7891855334933,1986.9078230009197
,,,0
561.6061564134242,821.3754958386462,835.1334832053719,2218.115135457442
437.15350578576533,508.5099777613973,1154.7250287207726,
720.6315623132692,1540.0099724527374,1415.0461478830498,3675.6876826490566
500.8249846743063,545.0114585549593,900.2240877589693,1946.0605309882349
661.1055376650993,1081.3195076491436,1449.3642600199964,
,,,0
445.79534067833936,951.0859402851406,971.6573607776496,2368.5386417411296
635.041190271488,992.6086163458612,733.9483947231657,2361.5982013405146
524.8331334825292,981.8086992371448,1441.5145208730787,
889.5526298376949,,,889.5526298376949
413.4007647083577,641.4549504201682,625.9333912453377,
420.8927650717791,1000.0230144925765,1390.3991471062977,2811.314926670653
701.4045321988935,1435.9270065112855,926.3281325121687,3063.6596712223477
817.9382755799567,1101.257235438499,975.081824349939,2894.2773353683947
622.1358904288638,826.3195747275297,1488.1002702222202,2936.5557353786135
24.811086245334376,533.4587326365647,513.1625242548729,1071.432343136772
179.19487587328885,525.9482365080963,576.2985154511194,1281.4416278325045
418.19790198921595,1363.8657848414484,754.3602805966182,2536.4239674272826
674.3184191971052,999.0477420453262,1293.677684470173,
503.19623899149514,775.779903925287,1481.054063716672,2760.0302066334543
407.5778210275298,1044.7853492102868,576.0276323574785,2028.390802595295
503.26762339971225,584.1175415144986,1307.5485992908636,2394.9337642050746
721.9631373962897,1331.6940560980481,1181.0322660318982,3234.689459526236
57.39145888473869,208.0410658749396,195.37365260683424,460.80617736651254
595.7758185443854,1104.940776264828,,1700.7165948092133
430.36352875158684,1303.4221293827234,920.5783192472172,2654.3639773815275
925.7652666456996,,1847.0735441721672,2772.838810817867
733.3886854399664,1465.4036417274274,929.2535587556796,3128.0458859230735
124.08776663837632,,497.14299460975695,621.2307612481333
357.38682392782664,1209.09904385164,,1566.4858677794668
568.8696856364878,1453.0078232300552,1031.6958191673805,3053.5733280339236
241.92345484262668,492.1945732609246,401.8700015910914,
953.0981919936028,,1235.6969330769732,2188.795125070576
839.8836691464141,,,839.8836691464141
840.5412189069725,,1237.3108725428187,2077.8520914497913
33.895557670638425,,942.9927742918624,976.8883319625008
151.01244549891962,798.3947653308704,753.9325606002919,1703.339771430082
564.4887979190888,877.6135191098776,727.854360996125,2169.9566780250916
914.1006324663122,1913.2774966045884,1636.6029906000808,4463.981119670982
25.75544248032047,963.1522244616625,,988.9076669419829
179.93365579929176,1021.4225428723082,423.97516467176195,1625.331363343362
75.0137393362051,933.4936728639375,367.12024115120846,1375.627653351351
490.738770027047,771.7815880703288,1182.971183970735,
,,,0
155.87902227945835,913.2243901181698,,1069.1034123976283
335.15196101475624,1113.635832649666,1003.2212303139179,2452.0090239783403
27.893465591543034,285.40973775895327,436.5398027159703,749.8430060664666
455.83111141300986,,1215.4139099707113,1671.2450213837212
650.8026308175589,1107.9658649339071,1448.4677527143567,3207.236248465823
,,,0
943.2755342809165,1117.8895893464335,1406.1475501869772,3467.3126738143274
460.6164392136677,597.9545242492766,471.8244747047484,1530.3954381676926
,,,0
848.0163472590147,1056.396162154386,873.6070721770286,2778.0195815904294
55.47886350047931,981.1266001034827,183.5823620726631,1220.1878256766252
802.469844234172,827.5705880451089,1501.9843443177342,3132.0247765970153
759.2961364793161,1188.4080919077762,1244.843896800151,3192.5481251872434
613.3796209202502,853.7090166653002,789.6689629346067,2256.757600520157
149.4372572035123,928.0529552567798,604.2427884713939,1681.7330009316859
154.93462249752451,1038.1416156338305,921.6963894956775,2114.7726276270323
790.1056492273408,1025.8688269612503,900.7874580365553,
584.0147713351128,988.9775660186579,784.3105678427941,2357.3029051965646
153.68221924891432,781.1442216882031,474.9939388770491,1409.8203798141665
211.10836858098372,,784.7693749376217,
870.787534576316,,,870.787534576316
153.94001499109567,975.0277906608794,882.2621093395651,2011.2299149915402
85.36229294656691,769.9506809640825,,855.3129739106494
556.3222643299714,1258.4858890779208,1248.5134577246001,3063.3216111324923
492.8590295161816,1485.4478449820551,888.0770608563028,2866.3839353545395
565.2098709976332,,1546.3134561751358,2111.523327172769
987.7827360792458,1188.3040048081477,1049.5270661776688,3225.6138070650622
,,,0
651.6988249291376,806.6166886817674,803.3374542997581,2261.652967910663
641.8909353060868,1641.7083248027166,1075.2475130255266,3358.84677313433
,,,0
30.706102132906878,703.2806518291547,1000.4686541586021,
204.0084619078163,264.60581639751905,836.001301039425,1304.6155793447604
755.131595277953,808.9892838570822,1598.349124351511,3162.4700034865464
970.7410898768119,,996.4146961025608,1967.1557859793727
125.63589043036019,,904.3373714971011,1029.9732619274614
613.8605768479315,1253.4666769589044,1199.9286633450088,3067.2559171518446
343.77081386480336,1262.9731222271134,1296.33577901348,2903.0797151053966
989.5983894864809,1159.2879720050798,1756.553821412684,3905.440182904245
873.0325441710969,1654.6857402150413,960.3953974378162,3488.1136818239543
835.0350519108547,1199.0899541645003,839.8095531274532,2873.9345592028085
89.41105796793367,873.1570699035876,477.59957773757765,1440.167705609099
517.356936502646,,942.7235977872491,1460.0805342898952
19.160300876617523,841.5421953244382,342.6395222912707,1203.3420184923264
541.2010285660376,1230.0540386275118,668.104369021759,2439.3594362153085
567.0198319822687,866.5844518060449,931.2113094094607,2364.8155931977744
,,,0
605.6600206179774,1371.5098797730175,1179.915412440211,3157.0853128312056
184.13654721999984,806.5996104099211,770.3816679648648,
567.2799245233009,,710.3935156663881,1277.673440189689
5.838031732610333,383.12526626790367,389.978382640626,778.94168064114
844.4493109786029,1547.4340340181416,1026.0772776046745,3417.960622601419
,,,0
896.530284399072,1750.8344553141878,1664.4768866350087,4311.841626348269
682.8379651573034,1051.865659619833,1620.1849741822225,3354.888598959359
39.69757864531225,370.7985304255994,144.42892805600792,554.9250371269195
762.0263984195053,1577.0287659609037,790.955917316364,3130.011081696773
276.7667359306775,,1223.2299026511364,1499.9966385818138
236.67886251839707,722.7174184397886,740.1218961536163,1699.5181771118018
268.5453600404179,488.6451909682387,781.1378847633397,1538.3284357719963
978.7237053799391,1664.4447654980045,1285.4770035668537,3928.6454744447974
934.7503134539653,,1407.9584615842664,2342.7087750382316
92.80986081237036,104.75714656994076,741.8839493510387,939.4509567333498
289.7415420283466,390.16662966212596,1017.2233847139225,1697.131556404395
532.7444001213439,770.5994478854846,841.506973360676,2144.8508213675045
697.9185047060305,,1673.1170775367718,2371.0355822428023
291.21358940234956,,672.0541610713365,963.267750473686
343.12703866274757,1312.893316233561,1032.1974106419636,2688.2177655382725
998.3444584709059,1022.9341411534233,1692.0038830528433,3713.2824826771725
534.2363391917705,607.0396837166845,609.8809291922885,1751.1569521007436
271.7303703322233,324.03081629978755,420.23078861643955,1015.9919752484504
990.8394823428541,,1111.9118398392513,2102.7513221821055
473.0331390709941,1434.66547759716,1349.7001770480158,3257.3987937161696
893.7194600641856,1155.966977070184,1843.2964429470233,3892.982880081393
501.33459260544134,694.8410383646888,1107.167410525506,2303.343041495636
,,,0
306.1276269477555,1286.5047245143824,1100.8188796963536,2693.4512311584913
96.8902307024622,552.8989538258577,723.4408193952612,1373.230003923581
693.5528190414713,1186.2312278888417,1250.382739543994,3130.1667864743067
18.155749101141286,924.3756519206247,613.1030639254615,1555.6344649472276
69.72474746675893,288.35920441736215,,
417.4139284634518,865.7316749135432,470.2318202247666,1753.3774236017616
226.64884026795215,243.47062284718032,1174.9957147572686,1645.115177872401
52.889814092311916,388.66696711263705,762.8658170858803,1204.4225982908292
4.175744042445369,,,4.175744042445369
546.2127603173943,,1288.2815941881477,1834.494354505542
211.0902653710601,716.8162572359266,762.2137878538691,1690.1203104608558
191.33842778556388,675.2286699428148,,866.5670977283787
371.1226533422876,,637.6716708799281,1008.7943242222157
121.66360263908217,757.4934866217334,865.7979412770383,1744.9550305378539
100.88902346750028,155.20890837131887,184.4152620776175,
4.877086311276249,637.2775733915447,456.6240940271814,1098.7787537300023
228.9534113926578,623.9655509757864,1113.963440042088,1966.8824024105322
534.123938876203,835.6455547021369,1028.8528765148649,2398.622370093205
722.0956571871304,1082.4716268338107,1501.2271386265963,3305.7944226475374
,,,0
768.8929019074346,1716.2042472121934,1039.7602698831408,3524.857419002769
13.054930215579239,1010.1686618591677,20.5222889408222,1043.7458810155692
301.0336211652464,1041.2604500943085,349.404717609137,1691.6987888686917
21.047634354375838,,176.1447207786312,197.19235513300706
949.3607768426767,982.8492457720898,957.4955917616712,
205.67582614588102,367.683467331588,809.7250384926086,
118.2853585652887,679.4312625067931,911.4922559786576,1709.2088770507394
435.25629796973027,,1291.2838962745784,1726.5401942443086
381.4284420611136,1282.2046795981744,661.8903250739093,2325.5234467331975
846.1384580070242,1493.5541058107374,1209.476496502807,3549.169060320569
678.5150204822627,697.4615808807557,1316.3276470084102,2692.3042483714285
87.17050719456614,454.55084058335154,459.01980862377115,1000.7411564016888
550.4552478049842,1320.8866285228773,615.6407033878938,2486.9825797157555
34.14971634797972,59.116633568075514,43.23562937264108,136.5019792886963
321.3938317405906,777.3002674220415,729.654052095417,1828.3481512580493
967.5680097277917,1583.5199586151523,1120.431316551988,3671.519284894932
366.73000129130304,1055.1916848538135,481.9913285689315,1903.9130147140481
203.2704156131233,221.08339600050928,416.536436039262,
,,,0
452.6279969510969,533.7417327294487,720.133938910976,1706.5036685915215
370.56613611469044,703.7030746844382,666.094420119694,1740.3636309188225
139.56526261050178,798.4493282977207,820.3860454766493,1758.4006363848719
102.68844092749207,772.3399245128757,,875.0283654403677
506.2518989597994,624.0101582470867,625.2949371177858,1755.556994324672
947.4560829050968,1664.6663136994484,,2612.1223966045454
503.1074860352234,587.7922639925958,1228.566301326107,2319.466051353926
423.26465659847327,1142.662722800047,830.6269812915368,2396.5543606900574
190.25298928186686,688.2833241283424,417.0914677921834,1295.6277812023927
482.77340539235513,629.7233721201768,1467.8736600668406,2580.3704375793723
989.8460520655707,1562.9570290153756,1646.2355266651084,
568.9012031072654,1518.4423680272062,1000.845676871236,3088.1892480057077
53.940897880637685,659.5482043434636,149.13915633553705,862.6282585596383
704.5360343355487,1206.9898818862011,,1911.5259162217499
469.1809545574754,1130.9304704010813,1281.2552455399018,
422.5082286928934,1107.0679726522374,1245.4383011865948,2775.0145025317256
582.2993621764123,691.5714344817314,1376.4168294246028,2650.2876260827466
663.0579967505547,1342.5479940810733,679.251409444108,2684.857400275736
655.7532092151303,801.1081703308984,830.3015458600645,
,,,0
713.6088951505856,767.1262731101755,825.0463484405499,2305.781516701311
,,,0
864.4500514980801,1035.0129142253804,1695.4451731354395,3594.9081388589
989.1451596084944,1864.0387068708312,1940.0162094895527,4793.200075968878
104.26272259066903,652.515421141746,,756.778143732415
989.4371961207329,1935.021705896561,1204.8343150858495,
807.7148005043391,1601.2194994960914,963.5393407920427,3372.4736407924734
181.41703764577528,708.3092520019662,707.4679003954121,1597.1941900431536
204.88003535721833,925.7776556112337,332.08405877676336,1462.7417497452154
834.1475695030347,881.8957718625536,1794.0637120076767,
376.1005021681642,812.4823784877826,396.66317910620876,1585.2460597621557
,,,0
13.03521211330979,,371.49727187801636,
840.6453327878658,1674.1563602154602,,2514.801693003326
392.4128983679051,1094.2780577887002,576.0619190416294,2062.7528751982345
142.23027018428505,1083.9747030553076,316.43418133114926,1542.639154570742
300.5028921841451,813.3470697011244,351.9688608823239,1465.8188227675932
416.453046419072,1154.371633168607,1219.1549307181583,
571.4650620256166,784.8540307754286,807.7844370170916,2164.103529818137
384.1664373904022,1329.7754938464059,864.35668941229,2578.298620649098
377.6169941072748,765.2821452567146,1077.3894679719706,
808.8328806662447,939.6754631163334,1669.6641465193948,3418.172490301973
,,,0
898.3570848347573,,1806.816854243409,2705.1739390781663
